# 点号 左手系大地测量坐标 3
   200000004    445182.0000   3362694.0000        27.8000    3
   200000003    445184.0000   3360834.0000        26.2000    3
   200000005    445782.0000   3360830.0000        26.6000    3
   200000001    444584.0000   3360823.0000        27.2000    3
   200000002    444582.0000   3362683.0000        28.2000    3
   200000006    445780.0000   3362690.0000        26.5000    3
         -99         0.0000         0.0000         0.0000    0
